id,rue,cp,ville,adresse_full,name,raison_sociale,telephone,accueil_1,accueil_2,eco_orgs,folder_type
fvm_0626,13/17 rue de l'Industrie,92230,Gennevilliers,13/17 rue de l'Industrie - 92230 - Gennevilliers,Recyfe - Tricycle Environnement,,06 07 87 84 11,,,,Enlèvement sur chantier
fvm_0627,rue de la croix ignon,,,rue de la croix ignon,R'Min Activités - Re-nêtre,,06 08 91 73 61,,,,Enlèvement sur chantier
fvm_0628,25 Chemin des fontaines,74100,VETRAZ-MONTHOUX,25 Chemin des fontaines - 74100 - VETRAZ-MONTHOUX,R.C.R.,,04 50 37 27 67,,,,Enlèvement sur chantier
fvm_0629,19 avenue Clément FAYAT,32500,Fleurance,19 avenue Clément FAYAT - 32500 - Fleurance,Recyclage et Reemploi pour Developpement Durable (R2D2),,05 62 63 48 52,,,,Enlèvement sur chantier
fvm_0630,2 chemin du Génie,69630,Vénissieux,2 chemin du Génie - 69630 Vénissieux,Serfim Recyclage,,04 78 89 42 87,,,"Valobat, Valdélia, Ecomaison",Enlèvement sur chantier
fvm_0631,ZA,43000,POLIGNAC,ZA 43000 POLIGNAC,SRV VACHER,,471022294,,,,Enlèvement sur chantier
fvm_0632,260 av Tours,36250,SAINT MAUR,260 av Tours - 36250 SAINT MAUR,Locabenne36,,02 54 07 30 60,,,,Enlèvement sur chantier
fvm_0633,31 rue henri SELLIER,79000,NIORT,31 rue henri SELLIER - 79000 - NIORT,raivalor,,07 87 75 72 31,,,VALOBAT,Enlèvement sur chantier
fvm_0634,6 rue Valéran,60690,Roy Boissy,6 rue Valéran - 60690 Roy Boissy,Recyfe - Recyc'Matériaux,,06 24 86 75 61,,,,Enlèvement sur chantier
fvm_0635,9bis rue de la Croix Ignon,35310,Mordelles,"9bis rue de la Croix Ignon, 35310 Mordelles",Recyfe - R'Min Activités (Re-nêtre),,,,,,Enlèvement sur chantier
fvm_0636,76 allées Jean Jaurès,31000,TOULOUSE,76 allées Jean Jaurès - 31000 TOULOUSE,Recyfe - Sobra,,,,,,Enlèvement sur chantier
fvm_0637,Route nationale,80630,BEAUVAL,Route nationale - 80630 BEAUVAL,Recyfe - Vilbert Recyclage,,,,,,Enlèvement sur chantier
fvm_0638,Rue des Guiraumeries,53940,Saint Berthevin,Rue des Guiraumeries - 53940 Saint Berthevin,Alternatri53,,"07 66 74 44 46
07 69 54 62 99",,,,Enlèvement en entreprise
fvm_0639,73 rue du moulin bateau,94380,Bonneuil-sur-Marne,73 rue du moulin bateau - 94380 - Bonneuil-sur-Marne,Atelier sans frontières // Groupe Ares,,06 19 35 87 14,,,,Enlèvement en entreprise
fvm_0640,ZI du Bois Imbert,85280,LA FERRIERE,ZI du Bois Imbert - 85280 LA FERRIERE,BATI RECYCLAGE,,02 51 07 22 00,,,,Enlèvement en entreprise
fvm_0641,ZA Mont Saint Sébastien - Rue de Mont,77111,Soignolles en Brie,ZA Mont Saint Sébastien - Rue de Mont - 77111 Soignolles en Brie,BIG BENNES,,01 64 06 72 93,,,,Enlèvement en entreprise
fvm_0642,5 Rue Amédée Bollée - ZI La Folie Sud,85310,LA CHAIZE LE VICOMTE,5 Rue Amédée Bollée - ZI La Folie Sud - 85310 LA CHAIZE LE VICOMTE,BROYAGE FIN MICRONISATION,,06 23 03 17 11,,,,Enlèvement en entreprise
fvm_0643,17 rue de BAVIERE - Batiment les GREBES,54500,Vandoeuvre,17 rue de BAVIERE - Batiment les GREBES - 54500 Vandoeuvre,C2I TCS,,06 33 23 01 29,,,,Enlèvement en entreprise
fvm_0644,117 RUE PIERRE BERIOT,59220,DENAIN,117 RUE PIERRE BERIOT - 59220 DENAIN,COVANORD - GOSSELIN-DURIEZ,,06 99 54 78 84,,,,Enlèvement en entreprise
fvm_0645,ZI Rue Ambroise Paré,59930,LA CHAPELLE D'ARMENTIERES,ZI Rue Ambroise Paré - 59930 LA CHAPELLE D'ARMENTIERES,COVANORD - RECUEPRATION DU NORD,,06 99 54 78 84,,,,Enlèvement en entreprise
fvm_0646,134 RUE FELIX FAURE,59350,SAINT-ANDRE-LEZ-LILLE,134 RUE FELIX FAURE - 59350 SAINT-ANDRE-LEZ-LILLE,COVANORD - REMED,,06 99 54 78 84,,,,Enlèvement en entreprise
fvm_0647,127 rue des entreprises,84400,GARGAS,127 rue des entreprises - 84400 GARGAS,EBE ZouVai,,04 90 06 31 59,,,,Enlèvement en entreprise
fvm_0648,30 rue du Cardinal Sourdis,79700,Mauléon,30 rue du Cardinal Sourdis - 79700 - Mauléon,ESIAM,,07 71 94 32 09,,,,Enlèvement en entreprise
fvm_0649,6 rue de Cherbourg,67026,STRASBOURG,6 rue de Cherbourg - 67026 STRASBOURG,Groupe SCHROLL,,03 88 40 58 40,,,,Enlèvement en entreprise
fvm_0650,3 rue du torpilleur Sirocco,63300,THIERS,3 rue du torpilleur Sirocco - 63300 THIERS,HIRSCH RECYCLAGE,,04.73.80.40.88,,,,Enlèvement en entreprise
fvm_0651,780 Rue du Maneguen,56850,Caudan,780 Rue du Maneguen - 56850 Caudan,Les Recycleurs Bretons - Caudan,,02 97 81 60 82,,,,Enlèvement en entreprise
fvm_0652,170 rue Jacqueline Auriol,29490,Guipavas,170 rue Jacqueline Auriol - 29490 Guipavas,Les Recycleurs Bretons - Guipavas & Crozon,,02 98 03 29 98,,,,Enlèvement en entreprise
fvm_0653,ZI de Kerbriant,29610,Plouigneau,ZI de Kerbriant - 29610 Plouigneau,Les Recycleurs Bretons - Plouigneau,,02 98 79 82 00,,,,Enlèvement en entreprise
fvm_0654,260 av Tours,36250,SAINT MAUR,260 av Tours - 36250 SAINT MAUR,Locabenne36,,02 54 07 30 60,,,,Enlèvement en entreprise
fvm_0655,Rue de la Prat - Z.I du Coquet,03260,SEUILLET,Rue de la Prat - Z.I du Coquet - 03260 - SEUILLET,MVG RECYCLAGE,,07 83 74 95 45,,,,Enlèvement en entreprise
fvm_0656,Voies des Jumeaux,91320,Wissous,Voies des Jumeaux - 91320 Wissous,Paprec Chantiers,,01 46 86 19 55,,,,Enlèvement en entreprise
fvm_0657,10 rue de la Victoire - ZI de la Molette,93150,Le Blanc-Mesnil,10 rue de la Victoire - ZI de la Molette - 93150 Le Blanc-Mesnil,Paprec IDF Nord Le Blanc Mesnil,,01 55 81 13 20,,,,Enlèvement en entreprise
fvm_0658,Parc d'entreprise de la Motte au Bois,62440,Harnes,Parc d'entreprise de la Motte au Bois - 62440 Harnes,Paprec Nord 62,,03 21 13 67 77,,,,Enlèvement en entreprise
fvm_0659,Rue des 3 frères - ZI des 3 frères,17000,La Rochelle,Rue des 3 frères - ZI des 3 frères - 17000 La Rochelle,Paprec Ouest 17,,05 46 30 17 50,,,,Enlèvement en entreprise
fvm_0660,Rue Yvette Cauchois,44600,Saint-Nazaire,Rue Yvette Cauchois - 44600 Saint-Nazaire,Paprec Ouest 44 Agence de Saint-Nazaire,,02 51 16 75 88,,,,Enlèvement en entreprise
fvm_0661,ZI DE LA COINDRIE,49340,TREMENTINES,ZI DE LA COINDRIE - 49340 TREMENTINES,PAPREC PLASTIQUES,,02 41 49 16 29,,,,Enlèvement en entreprise
fvm_0662,ZAE DU SYCALA - 65 Rue Boutic,46230,FONTANES,ZAE DU SYCALA - 65 Rue Boutic - 46230 FONTANES,PAPREC PLASTIQUES,,02 41 49 16 29,,,,Enlèvement en entreprise
fvm_0663,Les Molies RD1075,38760,Varces Allières-et-Risset,Les Molies RD1075 - 38760 Varces Allières-et-Risset,Paprec Rhône-Alpes 38,,04 76 99 31 20,,,,Enlèvement en entreprise
fvm_0664,11 chemin des Pierres,31500,Bruguières,11 chemin des Pierres - 31500 Bruguières,Paprec Sud-Ouest 31,,05 61 35 10 88,,,,Enlèvement en entreprise
fvm_0665,ZAC Aiguelongue rue Gustave Eiffel,64121,Montardon,ZAC Aiguelongue rue Gustave Eiffel - 64121 Montardon,Paprec Sud-Ouest Atlantique,,05 59 12 63 23,,,,Enlèvement en entreprise
fvm_0666,26 chemin de la poudrière,33700,MERIGNAC,26 chemin de la poudrière - 33700 MERIGNAC,PENA,,05 56 64 32 30,,,,Enlèvement en entreprise
fvm_0667,25 Chemin des fontaines,74100,VETRAZ-MONTHOUX,25 Chemin des fontaines - 74100 - VETRAZ-MONTHOUX,R.C.R.,,04 50 37 27 67,,,,Enlèvement en entreprise
fvm_0668,31 rue henri SELLIER,79000,NIORT,31 rue henri SELLIER - 79000 - NIORT,raivalor,,07 87 75 72 31,,,,Enlèvement en entreprise
fvm_0669,19 avenue Clément FAYAT,32500,Fleurance,19 avenue Clément FAYAT - 32500 - Fleurance,Recyclage et Reemploi pour Developpement Durable,,05 62 63 48 52,,,,Enlèvement en entreprise
fvm_0670,Rue des Pommiers,77350,Boissise La Bertrand,Rue des Pommiers - 77350 Boissise La Bertrand,Recyfe - Agissons,,07 81 63 33 12,,,,Enlèvement en entreprise
fvm_0671,875 Chemin du Lobel,62510,Arques,875 Chemin du Lobel - 62510 - Arques,Recyfe - DMultiple,,07 60 25 30 56,,,,Enlèvement en entreprise
fvm_0672,6 route le bout de la ville,50480,BLOSVILLE,6 route le bout de la ville - 50480 - BLOSVILLE,Recyfe - Fil & Terre,,07 50 49 08 71,,,,Enlèvement en entreprise
fvm_0673,46 rue du Parc - ZA du parc,49280,Saint-Christophe-du-Bois,46 rue du Parc - ZA du parc - 49280 Saint-Christophe-du-Bois,Recyfe - Fil d'Ariane,,06 70 63 83 52,,,,Enlèvement en entreprise
fvm_0674,870-905 Rue Blaise Pascal,39570,Lons-le-Saunier,870-905 Rue Blaise Pascal - 39570 - Lons-le-Saunier,Recyfe - Groupe Demain,,06 14 40 34 57,,,,Enlèvement en entreprise
fvm_0675,1022 Rue Antoine de St-Exupéry,14760,Bretteville-sur-Odon,1022 Rue Antoine de St-Exupéry - 14760 Bretteville-sur-Odon,Recyfe - Handyjob Caen,,07 81 79 16 50,,,,Enlèvement en entreprise
fvm_0676,29 Rue Ettore Bugatti,87280,Limoges,"29 Rue Ettore Bugatti, 87280 Limoges",Recyfe - La boite à papiers,,05 55 37 85 77,,,,Enlèvement en entreprise
fvm_0677,8 avenue du Général de Gaulle,11200,Lézignan-Corbières,8 avenue du Général de Gaulle - 11200 Lézignan-Corbières,Recyfe - Les Recyclades,,07 89 21 05 31,,,,Enlèvement en entreprise
fvm_0678,211 rue Louis Lumière,30900,NIMES,211 rue Louis Lumière - 30900 NIMES,Recyfe - LVD Environnement,,06 07 44 03 64,,,,Enlèvement en entreprise
fvm_0679,410 Avenue du Passe Temps,13400,Aubagne,410 Avenue du Passe Temps - 13400 Aubagne,Recyfe - LVD Environnement,,06 58 63 12 51,,,,Enlèvement en entreprise
fvm_0680,6 rue Valéran,60690,Roy Boissy,6 rue Valéran - 60690 Roy Boissy,Recyfe - Recyc'Matériaux,,06 24 86 75 61,,,,Enlèvement en entreprise
fvm_0681,8B Rue Du 1er Mai,12110,Cransac,8B Rue Du 1er Mai - 12110 Cransac,Recyfe - Renouveau Isolation,,06 63 16 62 16,,,,Enlèvement en entreprise
fvm_0682,13 Rue du Maréchal Lefebvre,67100,Strasbourg,13 Rue du Maréchal Lefebvre - 67100 - Strasbourg,Recyfe - Réseau Origami,,06 98 92 47 07,,,,Enlèvement en entreprise
fvm_0683,rue de la croix ignon,35200,Mordelles,rue de la croix ignon - 35200 Mordelles,Recyfe - R'Min Activités - Re-nêtre,,,,,,Enlèvement en entreprise
fvm_0684,15 Avenue Louise Michel,28500,VERNOUILLET,15 Avenue Louise Michel - 28500 VERNOUILLET,Recyfe - SATRI,,06 03 80 48 98,,,,Enlèvement en entreprise
fvm_0685,54 rue Robert Schuman,44800,Saint Herbalin,54 rue Robert Schuman - 44800 Saint Herbalin,Recyfe - Trait d'Union,,06 80 51 58 05,,,,Enlèvement en entreprise
fvm_0686,13/17 rue de l'Industrie,92230,Gennevilliers,13/17 rue de l'Industrie - 92230 - Gennevilliers,Recyfe - Tricycle Environnement,,06 07 87 84 11,,,,Enlèvement en entreprise
fvm_0687,24 Rue Du Moulin Neuf - La Davillière,85220,L'Aiguillon-sur-Vie,24 Rue Du Moulin Neuf - La Davillière - 85220 L'Aiguillon-sur-Vie,Recyfe - Tripapyrus,,06 67 48 14 24,,,,Enlèvement en entreprise
fvm_0688,2 Chemin du Var,38110,Cessieu,2 Chemin du Var - 38110 Cessieu,Recyfe - Tri-vallées,,06 69 46 34 81,,,,Enlèvement en entreprise
fvm_0689,2 rue Ray Janton - ZAC d'Anglumeau,33450,Izon,2 rue Ray Janton - ZAC d'Anglumeau - 33450 - Izon,Recyfe - Valo' 33,,07 48 88 22 42,,,,Enlèvement en entreprise
fvm_0690,Rue Carnot,57190,Florange,Rue Carnot - 57190 - Florange,Recyfe - Valoprest,,07 48 88 59 18,,,,Enlèvement en entreprise
fvm_0691,Route nationale,80630,BEAUVAL,Route nationale - 80630 BEAUVAL,Recyfe - Vilbert Recyclage,,,,,,Enlèvement en entreprise
fvm_0692,9 rue Copernic,49240,AVRILLÉ,9 rue Copernic - 49240 - AVRILLÉ,REVIE-VERRE,,06 37 09 65 03,,,,Enlèvement en entreprise
fvm_0693,3 rue Jean MERMOZ,87270,COUZEIX,3 rue Jean MERMOZ - 87270 - COUZEIX,REVIPLAST,,05 55 09 77 80,,,,Enlèvement en entreprise
fvm_0694,Le Point du Jour,56500,SAINT ALLOUESTRE,Le Point du Jour - 56500 SAINT ALLOUESTRE,SAS MENREC,,07 87 25 57 67,,,,Enlèvement en entreprise
fvm_0695,1 route de Mackwiller,67430,DIEMERINGEN,1 route de Mackwiller 67430 DIEMERINGEN,SCHMIDT Frères SAS,,03 88 00 41 80,,,,Enlèvement en entreprise
fvm_0696,2 chemin du Génie,69630,Vénissieux,2 chemin du Génie - 69630 Vénissieux,Serfim Recyclage,,04 78 89 42 87,,,,Enlèvement en entreprise
fvm_0697,6 impasse rené Varennes,42150,La Ricamarie,6 impasse rené Varennes - 42150 - La Ricamarie,Sermaco,,04 77 80 83 80,,,,Enlèvement en entreprise
fvm_0698,76 allées Jean Jaurès,31000,TOULOUSE,76 allées Jean Jaurès - 31000 TOULOUSE,Sobra,,,,,,Enlèvement en entreprise
fvm_0699,1450 route des Aulnes,74370,VILLAZ,1450 route des Aulnes - 74370 - VILLAZ,Société VIGNIER F.,,04 50 01 21 00,,,,Enlèvement en entreprise
fvm_0700,ZA,43000,POLIGNAC,ZA 43000 POLIGNAC,SRV VACHER,,04 71 02 22 94,,,,Enlèvement en entreprise
fvm_0701,18 allée des treize femmes,85200,Fontenay Le Comte,18 allée des treize femmes - 85200 - Fontenay Le Comte,SUD VENDEE RECYCLAGE,,07 56 38 07 11,,,,Enlèvement en entreprise
fvm_0702,60 Rue du Dr Laënnec,35550,Pipriac,60 Rue du Dr Laënnec - 35550 - Pipriac,TEZEA,,06 80 30 80 85,,,,Enlèvement en entreprise
fvm_0703,ZI Pré à Varois - 297 Chemin de l'écluse,54670,Custines,ZI Pré à Varois - 297 Chemin de l'écluse - 54670 Custines,TTM Environnement,,06 80 61 14 18,,,,Enlèvement en entreprise
fvm_0704,2020 RUE François Mitterand,16100,CHATEAUBERNARD,2020 RUE François Mitterand- 16100 CHATEAUBERNARD,VAL'HOMNIA SAS,,07 56 41 90 64,,,,Enlèvement en entreprise
fvm_0705,3 Rue d'espagne,69780,Mions - Grand LYON,3 Rue d'espagne - 69780 - Mions - Grand LYON,Valorsol environnement,,04 81 09 02 41,,,,Enlèvement en entreprise
fvm_0706,quartier Mondy,26300,BOURG DE PEAGE,quartier Mondy - 26300 - BOURG DE PEAGE,Valorsol environnement,,04 75 72 86 40,,,,Enlèvement en entreprise
fvm_0707,Chemin des leonards,26200,MONTELIMAR,Chemin des leonards 26200 MONTELIMAR,Valorsol Environnement,,04 75 01 53 45,,,,Enlèvement en entreprise
fvm_0708,45 route du Quinquis-Leck,29800,Landerneau,45 route du Quinquis-Leck - 29800 - Landerneau,Valouest3R,,02 29 61 40 84,,,,Enlèvement en entreprise
fvm_0709,ZI BELLEVUE,10140,VENDEUVRE SUR BARSE,ZI BELLEVUE - 10140 VENDEUVRE SUR BARSE,VEKA RECYCLAGE SAS,,06 80 42 92 48,,,,Enlèvement en entreprise
fvm_0710,ZI BELLEVUE,10140,VENDEUVRE SUR BARSE,ZI BELLEVUE - 10140 VENDEUVRE SUR BARSE,VEKA RECYCLAGE SAS,,06 72 88 34 97,,,,Enlèvement en entreprise
