id,rue,cp,ville,adresse_full,name,raison_sociale,telephone,accueil_1,accueil_2,eco_orgs,folder_type,result_label,result_score,result_type,latitude,longitude
fvm_0265,Rue de la Houblonnière,57050,Metz,Rue de la Houblonnière - 57050 Metz,Déchèterie LA HOUBLONNIERE,HAGANIS Environnement,,Professionnels,Particuliers,,Point d'apport volontaire,Rue de la Houblonnière 57050 Metz,0.9605045454545453,street,49.137064,6.172025
fvm_0266,Rue Monceau,57000,Metz,Rue Monceau - 57000 Metz,Déchèterie de METZ-MAGNY,HAGANIS Environnement,,Professionnels,Particuliers,,Point d'apport volontaire,Rue Monceau 57000 Metz,0.9605045454545453,locality,49.087817,6.190303
fvm_0267,Rue de la Gare,57155,MARLY,Rue de la Gare - 57155 MARLY,Déchèterie MARLY,HAGANIS Environnement,,Professionnels,Particuliers,,Point d'apport volontaire,Rue de la Gare 57155 Marly,0.9647027272727271,street,49.058761,6.148749
fvm_0268,Rue du Haut-Rhêle (entre Moselle et A31),57950,MONTIGNY-LES-METZ,Rue du Haut-Rhêle (entre Moselle et A31) - 57950 MONTIGNY-LES-METZ,Déchèterie Le Haut-Rhêle,HAGANIS Environnement,,Professionnels,Particuliers,,Point d'apport volontaire,Rue du Haut Rhele 57950 Montigny-lès-Metz,0.6189152892561983,street,49.097836,6.134834
fvm_0269,RD 155B,57245,PELTRE,RD 155B - 57245 PELTRE,Déchèterie Le Saint Pierre,HAGANIS Environnement,,Professionnels,Particuliers,,Point d'apport volontaire,Peltre,0.37870944055944056,municipality,49.077308,6.229551
fvm_0270,Metz-Actipôle - Rue de la Mouée - ZAC de la Petite Voëvre (près de l'Actipôle),57070,Metz,Metz-Actipôle - Rue de la Mouée - ZAC de la Petite Voëvre (près de l'Actipôle) - 57070 Metz,DéchèterieLa Petite Voëvre,HAGANIS Environnement,,Professionnels,Particuliers,,Point d'apport volontaire,Rue de la Petite Voëvre 57070 Metz,0.383831961722488,street,49.10046,6.240802
fvm_0271,Rue de la Mouee,57070,Metz,Rue de la Mouee - 57070 Metz,Déchèterie PRO PAVD de METZ,HAGANIS Environnement,,Professionnels,,,Point d'apport volontaire,Rue de la Mouée 57070 Metz,0.9654981818181818,street,49.10757,6.24923
fvm_0272,Metz-Nord - D51 (après le stade de foot en direction d'Amanvillers),57130,VERNEVILLE,Metz-Nord - D51 (après le stade de foot en direction d'Amanvillers) - 57130  VERNEVILLE,Déchèterie La Houblonnière,HAGANIS Environnement,,Professionnels,Particuliers,,Point d'apport volontaire,Rue d'Amanvillers 57130 Vernéville,0.3419793939393939,street,49.147553,6.004174
fvm_0273,RN 57,54710,LUDRES,RN 57 - 54710 LUDRES,Déchèterie LUDRES,HAGANIS Environnement,,Professionnels,Particuliers,,Point d'apport volontaire,Ludres,0.4476549586776859,municipality,48.618012,6.177712
fvm_0274,Rue Jean Monnet - Proche Zénith,54320,Maxéville,Rue Jean Monnet - Proche Zénith - 54320 Maxéville,Déchèterie MAXEVILLE,HAGANIS Environnement,,Professionnels,Particuliers,,Point d'apport volontaire,Rue du Zénith 54320 Maxéville,0.46135057649667405,locality,48.711787,6.142695
fvm_0275,Boulevard Jean Moulin,54000,Nancy,Boulevard Jean Moulin - 54000 Nancy,Déchèterie NANCY,HAGANIS Environnement,,Professionnels,Particuliers,,Point d'apport volontaire,Boulevard Jean Moulin 54000 Nancy,0.9597436363636362,street,48.67865,6.207684
fvm_0276,3 rue du torpilleur Sirocco,63300,THIERS,3 rue du torpilleur Sirocco  - 63300 - THIERS,THIERS,HIRSCH RECYCLAGE,04 73 80 40 88,Professionnels,Particuliers,Valobat,Point d'apport volontaire,3 Rue du Torpilleur Sirocco 63300 Thiers,0.9653381818181817,housenumber,45.841135,3.51911
fvm_0277,165 Rue de la Chanière,39570,Perrigny,"165 Rue de la Chanière, 39570 Perrigny",Hodelia Caseo Perrigny,Hodelia Caseo Perrigny,03 84 43 13 13,,,Valobat,Point d'apport volontaire,165 Rue de la Chanière 39570 Perrigny,0.9456445454545453,housenumber,46.682197,5.581179
fvm_0278,165 Rue de la Chanière,39570,Perrigny,"165 Rue de la Chanière, 39570 Perrigny",Hodelia Gedimat Perrigny,Hodelia Gedimat Perrigny,,,,Valobat,Point d'apport volontaire,165 Rue de la Chanière 39570 Perrigny,0.9456445454545453,housenumber,46.682197,5.581179
fvm_0279,700 rue Emile Zola,62940,HAILLICOURT,700 rue Emile Zola - 62940 - HAILLICOURT,DEPOT,ICM,03 21 53 92 62,Professionnels,,,Point d'apport volontaire,700 Rue Emile Zola 62940 Haillicourt,0.9652690909090907,housenumber,50.468677,2.568756
fvm_0280,21 Av Jean Perrin,33700,MERIGNAC,21 Av Jean Perrin - 33700 MERIGNAC,La Plateforme du Bâtiment Mérignac,La Plateforme du Bâtiment,,Professionnels,,Valobat,Point d'apport volontaire,21 Avenue Jean Perrin 33700 Mérignac,0.7873254545454544,housenumber,44.835415,-0.671008
fvm_0281,20 rue René Magné,33300,BORDEAUX,20 rue René Magné - 33300 BORDEAUX,La Plateforme du Bâtiment Bordeaux,La Plateforme du Bâtiment,,Professionnels,,Valobat,Point d'apport volontaire,Rue René Magne 33300 Bordeaux,0.8666281818181818,street,44.888811,-0.543643
fvm_0282,85 Bd Félix Faure,93300,Aubervilliers,85 Bd Félix Faure - 93300 Aubervilliers,La Plateforme du Bâtiment Aubervillers,La Plateforme du Bâtiment,,Professionnels,,Valobat,Point d'apport volontaire,85 Boulevard Félix Faure 93300 Aubervilliers,0.7612553588516746,housenumber,48.905848,2.380518
fvm_0283,ZI La Sphère,14200,HEROUVILLE ST CLAIR,ZI La Sphère - 14200 HEROUVILLE ST CLAIR,Larivière,LARIVIERE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Rue de la Garenne 14200 Hérouville-Saint-Clair,0.5012333655705995,street,49.190294,-0.327902
fvm_0284,"ZA du Château de la mare, 18 rue du Clos de la Fontaine",50200,Coutances,"ZA du Château de la mare, 18 rue du Clos de la Fontaine - 50200 Coutances",Larivière Matériaux,Larivière Coutances,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,18 Rue du Clos de la Fontaine 50200 Coutances,0.59842873015873,housenumber,49.066708,-1.423941
fvm_0285,Rue Sainte Barbe,54800,JARNY,Rue Sainte Barbe - 54800 JARNY,CMPM - Jarny,Les Matériaux,,Professionnels,,,Point d'apport volontaire,Rue Sainte Barbe 54800 Jarny,0.9602836363636362,street,49.156939,5.891914
fvm_0286,169 Rue Gutenberg,12000,RODEZ,169 Rue Gutenberg - 12000 RODEZ,Espace Aubade Malrieu Distribution Rodez,Malrieu Distribution,,Professionnels,Particuliers,,Point d'apport volontaire,169 Rue Gutenberg 12000 Rodez,0.9562399999999999,housenumber,44.371192,2.547067
fvm_0287,Route Merey,27640,BREUILPONT,Route Merey - 27640 BREUILPONT,MATERIAUX Gouery Breuilpont,MATERIAUX,02 32 36 30 14,,,Valobat,Point d'apport volontaire,Le Chemin de Mérey 27640 Breuilpont,0.5133545454545454,locality,48.958633,1.413941
fvm_0288,5 Av. Albin Gilles,13210,Saint-Rémy-de-Provence,"5 Av. Albin Gilles, 13210 Saint-Rémy-de-Provence",Matériaux moderne St Rémy de provence,Matériaux moderne (Ciffreo Bonna),,Professionnels,Particuliers,Valobat,Point d'apport volontaire,5 Avenue Albin Gilles 13210 Saint-Rémy-de-Provence,0.8375639669421486,housenumber,43.794577,4.825083
fvm_0289,"Z.I. de, Rue des Canesteu, Chem. de la Gandonne",13300,Salon-de-Provence,"Z.I. de, Rue des Canesteu, Chem. de la Gandonne, 13300 Salon-de-Provence",Matériaux moderne Salon de Provence,Matériaux moderne (Ciffreo Bonna),,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Chemin de la Gandonne 13300 Salon-de-Provence,0.5568214141414142,street,43.628924,5.098705
fvm_0290,154 Bd Mireille Lauze,13010,Marseille,"154 Bd Mireille Lauze, 13010 Marseille",Matériaux moderne Marseille Mireille Lauze,Matériaux moderne (Ciffreo Bonna),,Professionnels,Particuliers,Valobat,Point d'apport volontaire,154 Boulevard mireille lauze 13010 Marseille,0.7586808133971291,housenumber,43.283378,5.413802
fvm_0291,468 Chem. du Littoral,13016,Marseille,"468 Chem. du Littoral, 13016 Marseille",Matériaux moderne Marseille Littoral,Matériaux moderne (Ciffreo Bonna),,Professionnels,Particuliers,Valobat,Point d'apport volontaire,468 Chemin du littoral 13016 Marseille,0.8532536363636364,housenumber,43.350272,5.341977
fvm_0292,"448-456, D5",13016,Marseille,"448-456, D5, 13016 Marseille",Matériaux moderne Marseille La Calade,Matériaux moderne (Ciffreo Bonna),,Professionnels,Particuliers,Valobat,Point d'apport volontaire,,,,,
fvm_0293,316bis Av. des Olives,13013,Marseille,"316bis Av. des Olives, 13013 Marseille",Matériaux moderne Fondacle,Matériaux moderne (Ciffreo Bonna),,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Avenue des olives 13013 Marseille,0.6330618716577541,street,43.32576,5.440742
fvm_0294,"Quartier des Vaux, 444 Chem. du Merlançon",13400,Aubagne,"Quartier des Vaux, 444 Chem. du Merlançon, 13400 Aubagne",Matériaux moderne Aubagne,Matériaux moderne (Ciffreo Bonna),,Professionnels,Particuliers,Valobat,Point d'apport volontaire,444 Chemin du Merlançon 13400 Aubagne,0.5577630983302411,housenumber,43.285182,5.578224
fvm_0295,17 Rue Nicolas Copernic,13200,Arles,"17 Rue Nicolas Copernic, 13200 Arles",Matériaux Moderne Arles 2,Matériaux moderne (Ciffreo Bonna),,Professionnels,Particuliers,Valobat,Point d'apport volontaire,17 Rue Nicolas Copernic 13200 Arles,0.9705363636363636,housenumber,43.702447,4.633993
fvm_0296,1413 ROUTE DE St Gilles - ZAC Mas des Abeilles,30000,NÎMES,1413 ROUTE DE St Gilles - ZAC Mas des Abeilles 30000 NÎMES,MATERIAUX MODERNES NIMES,MATERIAUX MODERNES,04 66 40 60 20,Professionnels,Particuliers,Valobat,Point d'apport volontaire,,,,,
fvm_0297,Av. Ferdinand de Lesseps,13320,Bouc-Bel-Air,"Av. Ferdinand de Lesseps, 13320 Bouc-Bel-Air",Mat'Ild Bouc Bel Air,Mat'Ild,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Avenue Ferdinand de Lesseps 13320 Bouc-Bel-Air,0.819700909090909,street,43.426092,5.394837
fvm_0298,3 Rue Pierre Dravet,13011,Marseille,"3 Rue Pierre Dravet, 13011 Marseille",Mat'Ild  La Valentine,Mat'Ild,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,3 Rue pierre dravet 13011 Marseille,0.9603990909090907,housenumber,43.288941,5.462197
fvm_0299,"Lieu Dit ""La Prise"" CD 556",13650,Meyrargues,"Lieu Dit ""La Prise"" CD 556, 13650 Meyrargues",Mat'Ild Meyrargues,Mat'Ild,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Départementale 556 13650 Meyrargues,0.32766176015473886,street,43.657535,5.492651
fvm_0300,170 Chem. de Payannet,13120,Gardanne,"170 Chem. de Payannet, 13120 Gardanne",Mat'Ild Gardanne,Mat'Ild,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,170 Chemin de Payannet 13120 Gardanne,0.8426270381231671,housenumber,43.46913,5.46908
fvm_0301,Bd Jean MOULIN,54000,NANCY,Bd Jean MOULIN  54000 NANCY,Dechetterie NANCY,Metropole NANCY,03 54 50 20 20,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Boulevard Jean Moulin 54000 Nancy,0.6567133333333333,street,48.67865,6.207684
fvm_0302,Rue de la Prat -Z.I du Coquet,03260,SEUILLET,Rue de la Prat -Z.I du Coquet - 03260 SEUILLET,Déchèterie Pro,MVG RECYCLAGE,07 83 74 95 45,Professionnels,Particuliers,Ecomaison,Point d'apport volontaire,Rue de la Prat 03260 Seuillet,0.589110101010101,street,46.211429,3.443424
fvm_0303,Route nationale,54320,MAXEVILLE,Route nationale - 54320 - MAXEVILLE,DECH MAXEVILLE,NICOLLIN,,Professionnels,Particuliers,,Point d'apport volontaire,Allée du Hetre 54320 Maxéville,0.3944944919786096,street,48.712523,6.158685
fvm_0304,Boulevard Jean Moulin,54000,NANCY,Boulevard Jean Moulin - 54000 - NANCY,DECH NANCY,NICOLLIN,,Professionnels,Particuliers,,Point d'apport volontaire,Boulevard Jean Moulin 54000 Nancy,0.9597436363636362,street,48.67865,6.207684
fvm_0305,1 Rue Ardant du Picq,54260,LONGUYON,1 Rue Ardant du Picq - 54260 LONGUYON,Déchèterie LONGUYON,ONYX EST,,Pro (sauf weekend et jours fériés),Particuliers,,Point d'apport volontaire,1 Rue Ardant du Picq 54260 Longuyon,0.9492363636363635,housenumber,49.43539,5.617824
fvm_0306,ZA - rue Charles Peccatte,54120,Baccarat,ZA - rue Charles Peccatte - 54120 Baccarat,Déchèterie DE BACCARAT,ONYX EST,,Pro (sauf weekend et jours fériés),Particuliers,,Point d'apport volontaire,Rue Charles Peccatte 54120 Baccarat,0.8685552785923754,street,48.441216,6.753173
fvm_0307,D400,54450,Bénaménil,D400 - 54450 Bénaménil,Déchèterie DE BENAMENIL,ONYX EST,,Pro (sauf weekend et jours fériés),Particuliers,,Point d'apport volontaire,Bénaménil,0.583486013986014,municipality,48.566123,6.670077
fvm_0308,Route de maixe - parroy,54370,Einville-au-Jard,Route de maixe - parroy - 54370 Einville-au-Jard,Déchèterie d'Einville-au-jard,ONYX EST,,Pro (sauf weekend et jours fériés),Particuliers,,Point d'apport volontaire,Route de Maixe 54370 Einville-au-Jard,0.7780061916461917,street,48.652514,6.475774
fvm_0309,11 Av. de la Libération,54300,Lunéville,11 Av. de la Libération - 54300 Lunéville,Déchèterie LUNEVILLE,ONYX EST,,Pro (sauf weekend et jours fériés),Particuliers,,Point d'apport volontaire,11 Avenue de la Libération 54300 Lunéville,0.8143866666666666,housenumber,48.584574,6.513441
fvm_0310,Zone Industrielle,39170,Coteaux du Lizon,"Zone Industrielle, 39170 Coteaux du Lizon",PAGANI DISTRIBUTION ST LUPICIN,PAGANI DISTRIBUTION ST LUPICIN,03 84 42 12 11,,,Valobat,Point d'apport volontaire,Rue Bellevue 39170 Coteaux du Lizon,0.520259090909091,street,46.398131,5.789576
fvm_0311,44 Rue du Mont Rivel,39300,Champagnole,"44 Rue du Mont Rivel, 39300 Champagnole",Pagot et Savoie Champagnole,Pagot et Savoie Champagnole,03 84 52 74 90,,,Valobat,Point d'apport volontaire,Chemin du Mont Rivel 39300 Champagnole,0.6635133415233415,street,46.752862,5.910243
fvm_0312,21 Rue des Chaucheux,39100,Foucherans,"21 Rue des Chaucheux, 39100 Foucherans",PAGOT ET SAVOIE FOUCHERANS,PAGOT ET SAVOIE FOUCHERANS,03 84 69 16 67,,,Valobat,Point d'apport volontaire,21 Rue des Chaucheux 39100 Foucherans,0.9526399999999998,housenumber,47.073195,5.453158
fvm_0313,5 Rte des Buclets,39400,Morbier,"5 Rte des Buclets, 39400 Morbier",PAGOT ET SAVOIE MORBIER,PAGOT ET SAVOIE MORBIER,03 84 33 05 58,,,Valobat,Point d'apport volontaire,5 Route des Buclets 39400 Morbier,0.8239498653198652,housenumber,46.550953,6.013934
fvm_0314,6 Rte de Blègny,39110,Salins-les-Bains,"6 Rte de Blègny, 39110 Salins-les-Bains",PAGOT ET SAVOIE SALINS LES BAINS,PAGOT ET SAVOIE SALINS LES BAINS,03 84 73 09 89,,,Valobat,Point d'apport volontaire,6 Route de Blegny 39110 Salins-les-Bains,0.848799037433155,housenumber,46.928844,5.888959
fvm_0315,"397-399, 397 RTE DE CLISSON",44230,SAINT-SEBASTIEN-SUR-LOIRE,"397-399, 397 RTE DE CLISSON, 44230 SAINT-SEBASTIEN-SUR-LOIRE",PANOFRANCE NANTES,PANOFRANCE,"02 40 26 97 00
06.79.80.57.25",,,,Point d'apport volontaire,397 Route de Clisson 44230 Saint-Sébastien-sur-Loire,0.7732352525252525,housenumber,47.187387,-1.482139
fvm_0316,ZAC DE KERGARADEC 165 RUE ALPHONSE PENAUD,29490,GUIPAVAS,ZAC DE KERGARADEC 165 RUE ALPHONSE PENAUD - 29490 GUIPAVAS,DECHETERIE PROFESSIONNEL,PAUL GRAND JOUAN SACO,02 97 87 26 93,Professionnels,,,Point d'apport volontaire,165 rue Alfonse Pénaud 29490 Guipavas,0.5461287344028521,housenumber,48.424011,-4.439611
fvm_0317,26 chemin de la poudrière,33700,MERIGNAC,26 chemin de la poudrière - 33700 - MERIGNAC,PENA METAUX,PENA METAUX,05 56 64 32 30,Professionnels,Particuliers,,Point d'apport volontaire,26 Chemin de la Poudrière 33700 Mérignac,0.9695572727272727,housenumber,44.809837,-0.726463
fvm_0318,Route de Beuzeville,27260,EPAIGNES,Route de Beuzeville - 27260 EPAIGNES,PILLAUD Materiaux Epaignes,PILLAUD,06 32 62 74 09,,,Valobat,Point d'apport volontaire,Route de Beuzeville 27260 Épaignes,0.9449481818181816,street,49.282371,0.421323
fvm_0319,371 rue de Gaillon,27500,PONT AUDEMER,371 rue de Gaillon - 27500 PONT AUDEMER,PILLAUD Materiaux Pont audemer,PILLAUD,,,,Valobat,Point d'apport volontaire,371 Rue de Gaillon 27500 Pont-Audemer,0.9593581818181817,housenumber,49.346902,0.527026
fvm_0320,143 rue Patrice Lumumba,34070,MONTPELLIER,143 rue Patrice Lumumba 34070 MONTPELLIER,PLATEFORME DU BATIMENT,PLATEFORME DU BATIMENT,04 99 92 21 00,Professionnels,Particuliers,Valobat,Point d'apport volontaire,,,,,
fvm_0321,14 Avenue des Arnavaux Quatorzieme,13014,Marseille,"14 Avenue des Arnavaux Quatorzieme, 13014 Marseille",Plateforme du Bâtiment Marseille,Plateforme du Bâtiment,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,14 Avenue des arnavaux 13014 Marseille,0.715076575052854,housenumber,43.332749,5.379077
fvm_0322,1755 Chemin de la Vallée,13400,Aubagne,"1755 Chemin de la Vallée, 13400 Aubagne, France",Plateforme du Bâtiment  Aubagne,Plateforme du Bâtiment,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,1755 Chemin de la Vallée 13400 Aubagne,0.970450909090909,housenumber,43.284555,5.52497
fvm_0323,30 Rue Jean de Guiramand,13920,Aix,30 Rue Jean de Guiramand -13920 Aix,Plateforme du Bâtiment Aix,Plateforme du Bâtiment,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,,,,,
fvm_0324,5 rue du Seil,44400,REZE,"5 rue du Seil, 44400 REZE",PLATEFORME DU BÂTIMENT Nantes,PLATEFORME DU BÂTIMENT,06 33 04 71 86,,,Valobat,Point d'apport volontaire,5 Rue du Seil 44400 Rezé,0.9646472727272727,housenumber,47.194565,-1.559854
fvm_0325,30 RUE DE LA COUTURE,59290,WASQUEHAL,30 RUE DE LA COUTURE - 59290 WASQUEHAL,PLATEFORME DU BATIMENT WASQUEHAL,PLATEFORME DU BATIMENT WASQUEHAL,06 44 60 40 11,Professionnels,,Valobat,Point d'apport volontaire,Rue de la Couture 59290 Wasquehal,0.8640770219435736,street,50.653848,3.121919
fvm_0326,"Allée Pierre et Marie Curie, Za De L'aupretin",71500,Louhans,"Allée Pierre et Marie Curie, Za De L'aupretin, 71500 Louhans",PLATTARD LOUHANS,PLATTARD LOUHANS,385750682,,,Valobat,Point d'apport volontaire,Rue de l'Aupretin (Châteaurenaud) 71500 Louhans-Châteaurenaud,0.3294034731934732,locality,46.633938,5.26232
fvm_0327,LA VILLE MENO,56800,GUILLAC,LA VILLE MENO - 56800 GUILLAC,Déchèterie de GUILLAC,PLOERMEL COMMUNAUTE,02 97 74 22 74,Professionnels,Particuliers,,Point d'apport volontaire,La Ville Meno 56800 Guillac,0.9529154545454546,street,47.923985,-2.487575
fvm_0328,PA DU BOIS VERT,56800,PLOERMEL,PA DU BOIS VERT 56800 PLOERMEL,Déchèterie de PLOERMEL,PLOERMEL COMMUNAUTE,02 97 72 33 02,Professionnels,Particuliers,,Point d'apport volontaire,Rue du Bois Vert 56800 Ploërmel,0.780663916083916,street,47.926862,-2.377906
fvm_0329,Zi Les Fruchardieres - 6 Rue Clément Ader,85340,LES SABLES D'OLONNE,Zi Les Fruchardieres - 6 Rue Clément Ader - 85340 LES SABLES D'OLONNE,POINT P Olonne sur mer,POINT P,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,6 Rue Clément Ader 85340 Les Sables-d'Olonne,0.6422200313479624,housenumber,46.516845,-1.78094
fvm_0330,QUARTIER CHANZY,55700,STENAY,"QUARTIER CHANZY, 55700 STENAY",Point.P Stenay,POINT P,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Rue Chanzy 55700 Stenay,0.5381260606060605,street,49.491554,5.186984
fvm_0331,25 BIS RUE DU PUITS ROYAU,52100,ST DIZIER,"25 BIS RUE DU PUITS ROYAU, 52100 ST DIZIER",Point.P Saint-Dizier,POINT P,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,25bis Rue du Puits Royau 52100 Saint-Dizier,0.7785461771561771,housenumber,48.630111,4.941905
fvm_0332,Rue Henri Poincaré,27000,EVREUX,Rue Henri Poincaré - 27000 EVREUX,POINT P Evreux,POINT P,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Rue Henri Ducy 27000 Évreux,0.5281867084639499,street,49.023144,1.148446
fvm_0333,81 Av. de Rouen,27200,VERNON,81 Av. de Rouen - 27200 VERNON,POINT P Vernon,POINT P,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,81 Avenue de Rouen 27200 Vernon,0.7538718181818181,housenumber,49.101041,1.469806
fvm_0334,Rue Jean Petit,27110,Crosville-la-Vieille,Rue Jean Petit - 27110 Crosville-la-Vieille,POINT P Crosville-la-vieille,POINT P,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Rue Jean Petit 27110 Crosville-la-Vieille,0.9445890909090908,street,49.157555,0.914365
fvm_0335,Zi La Londe - 53 Av. Winston Churchill,27400,LOUVIERS,Zi La Londe - 53 Av. Winston Churchill - 27400 LOUVIERS,POINT P Louviers,POINT P,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,53 Avenue Winston Churchill 27400 Louviers,0.657292243713733,housenumber,49.231415,1.169567
fvm_0336,Rue de la Céramique,27940,VAL D'HAZEY,Rue de la Céramique - 27940 VAL D'HAZEY,POINT P Aubevoye,POINT P,06 84 25 60 02,,,Valobat,Point d'apport volontaire,Rue de la Céramique 27940 Le Val d'Hazey,0.876162644628099,street,49.170811,1.356424
fvm_0337,ZAC ST Ulfrant,27500,Pont AUDEMER,ZAC ST Ulfrant - 27500 Pont AUDEMER,POINT P Audemer,POINT P,02 32 42 32 32,,,Valobat,Point d'apport volontaire,Rue Saint-Ulfrant 27500 Pont-Audemer,0.6546024242424242,street,49.343872,0.546249
fvm_0338,Bd Sylla Lefèvre,27300,BERNAY,Bd Sylla Lefèvre -27300 BERNAY,POINT P Bernay,POINT P,06 74 97 94 20,,,Valobat,Point d'apport volontaire,Place Sylla Lefevre 27300 Bernay,0.7133161279461279,street,49.091939,0.603822
